timestamp_s,read_mib_s
554.1411,3120.2
554.1663,3189.9
554.1920,364.3
554.2172,3508.6
554.2425,3392.3
554.2677,3326.6
554.2933,3047.6
554.3185,3205.3
554.3437,3120.2
554.3689,3455.1
554.3941,3354.9
554.4193,3256.6
554.4448,3280.9
554.4700,3459.2
554.4952,3328.5
554.5212,2820.6
554.5464,1205.1
554.5716,3408.5
554.5969,3231.5
554.6224,3272.4
554.6476,3541.9
554.6728,3294.1
554.6981,3140.4
554.7233,2883.2
554.7485,3335.5
554.7737,3372.7
554.7989,3558.6
554.8241,3374.4
554.8493,3119.7
554.8749,2052.3
554.9001,1722.9
554.9253,3526.5
554.9506,3383.0
554.9758,3517.4
555.0010,3479.3
555.0265,3592.3
555.0518,3410.0
555.0770,3293.6
555.1021,3291.4
555.1273,3478.1
555.1529,3119.2
555.1781,3349.5
555.2033,3186.8
555.2286,3265.7
555.2538,754.6
555.2790,3100.5
555.3042,2747.0
555.3295,3384.9
555.3547,3029.5
555.3800,3350.2
555.4052,3390.6
555.4304,3401.5
555.4557,3166.9
555.4809,3295.9
555.5062,3345.4
555.5314,3171.4
555.5571,2824.3
555.5823,1120.0
555.6079,3466.6
555.6331,3502.0
555.6583,3328.8
555.6835,3624.1
555.7087,3338.1
555.7340,3401.3
555.7592,3250.8
555.7845,2947.8
555.8097,3394.2
555.8349,3299.3
555.8602,3379.2
555.8854,3254.5
555.9106,3385.0
555.9363,2170.9
555.9615,1885.4
555.9867,3455.9
556.0119,3232.3
556.0371,3375.9
556.0623,3385.4
556.0875,3345.0
556.1128,3270.8
556.1380,3316.0
556.1632,3463.4
556.1884,3161.5
556.2137,3208.4
556.2389,3358.3
556.2641,3375.6
556.2903,2902.4
556.3155,1157.2
556.3408,3448.4
556.3660,3346.2
556.3912,3485.9
556.4165,2903.9
556.4420,3015.4
556.4672,3013.2
556.4924,2777.5
556.5177,2962.7
556.5433,2823.7
556.5685,3192.8
556.5937,174.8
556.6189,3346.9
556.6445,3367.4
556.6697,3561.6
556.6949,3371.8
556.7201,3490.4
556.7454,3343.5
556.7708,3496.3
556.7961,3218.3
556.8213,3555.5
556.8465,3349.6
556.8717,3288.7
556.8969,3302.7
556.9222,3300.7
556.9482,3085.1
556.9734,428.3
556.9987,3212.0
557.0239,3160.5
557.0491,3134.9
557.0744,2764.8
557.0996,3541.1
557.1248,2800.9
557.1500,3760.4
557.1752,2920.9
557.2005,3268.7
557.2257,3438.3
557.2509,3313.0
557.2771,734.2
557.3023,3099.4
557.3275,3518.4
557.3527,3326.2
557.3780,3388.0
557.4032,3564.6
557.4284,3320.9
557.4536,3202.3
557.4788,3517.5
557.5040,3168.8
557.5292,3432.6
557.5549,3217.1
557.5801,3420.4
557.6053,3248.0
557.6305,3343.6
557.6563,758.5
557.6814,3086.4
557.7067,3626.7
557.7322,3117.2
557.7574,3091.9
557.7826,3059.7
557.8079,3290.7
557.8331,3347.2
557.8583,3258.6
557.8835,2921.3
557.9094,3016.6
557.9346,2969.6
557.9610,1732.4
557.9862,2074.7
558.0114,3491.3
558.0366,3305.2
558.0619,3365.6
558.0871,3285.0
558.1123,3217.7
558.1376,2618.0
558.1628,3537.4
558.1880,3487.6
558.2132,3272.0
558.2385,3130.3
558.2637,3175.6
558.2894,2758.7
558.3146,937.6
558.3398,3358.5
558.3650,3415.8
558.3903,2994.1
558.4155,3245.3
558.4407,3180.4
558.4660,3323.1
558.4912,3112.6
558.5164,3212.2
558.5416,3080.8
558.5669,3311.3
558.5921,3211.8
558.6183,2275.3
558.6436,1624.0
558.6688,3010.7
558.6940,3261.5
558.7193,3452.6
558.7445,3303.6
558.7697,3209.1
558.7949,3058.7
558.8201,3027.1
558.8454,3083.1
558.8706,3351.7
558.8958,3314.8
558.9210,3492.7
558.9473,1771.7
558.9726,2142.6
558.9978,2914.7
559.0230,3477.1
559.0482,3661.4
559.0734,3464.3
559.0987,3274.0
559.1239,3298.9
559.1491,3274.0
559.1743,3518.1
559.1996,3251.2
559.2248,3145.0
559.2504,3306.2
559.2756,3271.0
559.3008,3616.8
559.3266,381.4
559.3518,3607.1
559.3770,3452.1
559.4022,3771.0
559.4275,3327.2
559.4527,3472.5
559.4779,3389.6
559.5034,3030.9
559.5286,3427.8
559.5539,3314.4
559.5791,3136.0
559.6043,3497.9
559.6295,3376.2
559.6558,2919.4
559.6810,452.6
559.7062,2996.8
559.7314,2574.2
559.7566,3102.0
559.7819,2723.3
559.8071,2987.8
559.8323,2992.7
559.8575,2728.4
559.8828,3289.8
559.9081,2692.7
559.9333,3632.0
559.9585,495.6
559.9837,3806.1
560.0089,3489.5
560.0342,3406.2
560.0594,3424.1
560.0847,3588.0
560.1099,3561.4
560.1352,3392.4
560.1604,3244.9
560.1856,3400.9
560.2109,3336.7
560.2361,3090.8
560.2613,3172.8
560.2865,3553.5
560.3117,3436.4
560.3380,1432.1
560.3632,2566.2
560.3884,3721.6
560.4137,3399.4
560.4389,3285.0
560.4641,3633.7
560.4893,3475.8
560.5145,3330.2
560.5397,3543.8
560.5650,3265.6
560.5902,3544.8
560.6155,3142.2
560.6407,3219.6
560.6660,3201.6
560.6912,3679.9
560.7174,901.7
560.7426,2622.5
560.7678,3683.1
560.7930,3490.5
560.8182,3221.5
560.8434,3477.9
560.8687,3320.1
560.8939,3245.0
560.9191,3150.8
560.9443,3118.0
560.9696,3175.7
560.9948,3311.2
561.0200,3153.7
561.0463,2934.0
561.0715,1077.0
561.0967,3043.7
561.1220,3287.0
561.1472,3449.5
561.1724,3313.5
561.1976,3720.9
561.2229,3404.3
561.2481,3106.2
561.2733,3476.3
561.2985,3175.2
561.3238,3252.9
561.3490,3496.0
561.3742,3393.3
561.4004,2977.2
561.4256,733.6
561.4512,3499.4
561.4764,3347.3
561.5016,3232.6
561.5269,2937.3
561.5521,3068.7
561.5773,2923.3
561.6026,2842.2
561.6279,3416.3
561.6531,3425.7
561.6783,3282.1
561.7041,3468.1
561.7293,3600.2
561.7562,771.9
561.7814,3528.1
561.8066,2990.8
561.8319,3457.2
561.8571,3529.4
561.8823,2939.1
561.9078,2966.7
561.9330,2948.7
561.9584,3086.3
561.9836,2626.0
562.0088,3194.8
562.0348,2203.2
562.0600,581.9
562.0852,3513.4
562.1105,3308.2
562.1357,2951.1
562.1609,3207.3
562.1862,3253.3
562.2114,3433.2
562.2367,3210.5
562.2619,3234.8
562.2871,3345.1
562.3124,3254.0
562.3376,3320.5
562.3637,2992.7
562.3890,1000.5
562.4142,3477.5
562.4394,3310.6
562.4646,3390.8
562.4898,3217.8
562.5150,3164.1
562.5402,3442.2
562.5655,3352.5
562.5907,3192.2
562.6159,3381.2
562.6411,3296.4
562.6664,3326.0
562.6916,3232.3
562.7180,303.0
562.7435,3054.6
562.7687,3406.0
562.7939,3005.2
562.8192,3365.3
562.8444,3123.0
562.8697,2815.9
562.8949,3439.7
562.9201,2908.1
562.9453,3168.0
562.9705,3422.9
562.9958,3423.2
563.0220,1140.9
563.0472,3066.3
563.0727,3422.4
563.0979,3508.2
563.1231,3435.6
563.1483,3476.1
563.1736,3286.1
563.1988,3587.1
563.2241,3479.6
563.2493,3341.9
563.2745,3337.4
563.2997,3398.2
563.3250,3278.2
563.3502,3396.7
563.3754,3385.4
563.4014,3441.6
563.4266,329.5
563.4518,3632.3
563.4770,3291.6
563.5022,3292.0
563.5275,3637.8
563.5527,3266.7
563.5779,3343.0
563.6031,3397.1
563.6283,3276.9
563.6535,3527.4
563.6787,2919.4
563.7039,3049.7
563.7292,2854.4
563.7553,1806.9
563.7806,1737.5
563.8058,3669.9
563.8311,3491.9
563.8563,3242.3
563.8815,3669.4
563.9067,3333.5
563.9320,2967.2
563.9572,3339.4
563.9824,3473.0
564.0077,3512.1
564.0329,3282.3
564.0581,3438.2
564.0834,3378.6
564.1091,2273.0
564.1343,1504.1
564.1596,3458.9
564.1848,3419.9
564.2100,3332.9
564.2352,3828.7
564.2606,3202.5
564.2859,3354.7
564.3111,3396.5
564.3363,3279.0
564.3615,3582.7
564.3868,3386.4
564.4120,3354.7
564.4372,3344.4
564.4634,2685.1
564.4886,1308.1
564.5138,2919.5
564.5391,3552.7
564.5643,2333.4
564.5895,3069.3
564.6148,2459.8
564.6401,3287.5
564.6653,2913.9
564.6905,3368.6
564.7157,3141.2
564.7410,3440.2
564.7666,652.1
564.7918,3098.2
564.8169,3699.1
564.8422,3363.5
564.8674,3436.0
564.8927,3396.9
564.9179,3538.8
564.9431,3381.3
564.9683,3255.2
564.9936,3114.8
565.0188,3409.8
565.0440,3026.6
565.0695,3259.5
565.0947,3182.3
565.1205,3182.2
565.1457,344.4
565.1709,3677.7
565.1961,3542.0
565.2213,3746.5
565.2465,3582.4
565.2717,3429.0
565.2970,3639.0
565.3222,3051.1
565.3475,3150.1
565.3727,3477.0
565.3979,3266.6
565.4231,3207.5
565.4483,3577.1
565.4735,3426.9
565.4992,1682.0
565.5244,1982.8
565.5496,3419.4
565.5749,3227.2
565.6001,3219.2
565.6253,2942.5
565.6505,3194.3
565.6758,2956.4
565.7010,3372.9
565.7262,3496.7
565.7514,3291.4
565.7767,2820.1
565.8020,3361.2
565.8276,1229.1
565.8528,2654.4
565.8781,3568.1
565.9033,3374.0
565.9285,2916.2
565.9537,3617.2
565.9789,3445.2
566.0041,3657.7
566.0293,3144.8
566.0545,3369.3
566.0798,3118.1
566.1050,3460.9
566.1302,3529.3
566.1555,3307.4
566.1817,2399.1
566.2070,1369.7
566.2322,3107.4
566.2574,3502.1
566.2826,3388.4
566.3079,3012.8
566.3331,2638.8
566.3583,3151.9
566.3835,3148.4
566.4088,3245.9
566.4340,2922.6
566.4592,3367.6
566.4856,2909.5
566.5108,458.3
566.5360,3372.2
566.5613,2944.8
566.5865,3146.1
566.6118,3265.1
566.6370,3271.4
566.6622,3214.2
566.6874,2915.8
566.7129,3575.9
566.7383,3148.4
566.7635,3333.1
566.7887,3320.8
566.8150,1275.1
566.8403,2446.6
566.8657,3381.1
566.8909,3624.5
566.9162,2991.2
566.9414,3239.9
566.9666,2921.1
566.9918,3342.6
567.0170,2994.3
567.0423,3139.8
567.0675,3144.5
567.0927,3495.8
567.1180,3093.0
567.1437,308.2
567.1690,3206.9
567.1942,3527.4
567.2194,2788.7
567.2446,3264.4
567.2702,3413.8
567.2954,3240.0
567.3207,3130.2
567.3459,3284.2
567.3711,3210.0
567.3963,3282.3
567.4216,3232.3
567.4470,3366.7
567.4732,1698.8
567.4984,2240.5
567.5237,3468.0
567.5490,3453.6
567.5742,3378.5
567.5995,2948.3
567.6247,3301.5
567.6500,3277.1
567.6752,3222.4
567.7004,3350.8
567.7257,3349.7
567.7509,3238.8
567.7765,3319.5
567.8018,3327.0
567.8288,494.7
567.8540,3704.9
567.8792,3136.9
567.9044,3175.1
567.9297,3283.7
567.9549,3438.8
567.9801,3502.2
568.0053,3491.2
568.0305,3658.8
568.0557,3382.7
568.0809,3600.7
568.1061,3337.6
568.1314,3420.5
568.1566,3241.5
568.1830,1100.2
568.2083,2624.5
568.2335,3228.7
568.2587,3265.9
568.2839,3582.7
568.3092,3472.9
568.3344,3572.4
568.3596,3406.9
568.3848,3669.8
568.4101,3434.4
568.4353,3373.2
568.4605,3251.5
568.4857,3522.5
568.5110,3408.5
568.5362,3479.1
568.5619,884.8
568.5871,2965.7
568.6123,3601.7
568.6375,3444.5
568.6627,3540.9
568.6879,3496.9
568.7132,3130.2
568.7385,2846.9
568.7637,2723.7
568.7889,3324.5
568.8142,3441.3
568.8394,3186.2
568.8647,3521.1
568.8899,3455.9
568.9161,1551.5
568.9413,2477.3
568.9666,3231.9
568.9918,3213.6
569.0170,3353.9
569.0422,3239.7
569.0675,3344.8
569.0927,3244.1
569.1179,3167.3
569.1431,3061.9
569.1683,3211.4
569.1936,3080.2
569.2199,2919.3
569.2452,525.7
569.2704,3422.9
569.2956,3685.6
569.3208,3421.8
569.3460,3504.7
569.3713,3396.6
569.3965,3374.4
569.4217,2779.7
569.4469,3076.6
569.4721,3368.6
569.4974,3208.5
569.5226,3192.3
569.5478,3574.1
569.5730,3458.3
569.5983,761.5
569.6235,3179.7
569.6487,3248.8
569.6739,2981.9
569.6992,3006.6
569.7244,2684.2
569.7496,2854.4
569.7748,3052.5
569.8000,3127.6
569.8252,2988.6
569.8504,3136.5
569.8761,2846.9
569.9023,785.2
569.9276,2764.0
569.9529,3319.4
569.9781,3115.0
570.0035,3556.6
570.0287,3258.2
570.0540,3380.8
570.0792,3139.6
570.1044,3253.0
570.1297,3341.3
570.1549,3186.9
570.1801,3361.2
570.2053,3256.2
570.2315,904.3
570.2571,2946.8
570.2823,3441.2
570.3078,3258.8
570.3330,3334.4
570.3583,3072.4
570.3835,3241.2
570.4087,3407.0
570.4340,3168.5
570.4592,3396.5
570.4844,3556.1
570.5096,3424.8
570.5349,3406.3
570.5606,2132.4
570.5859,1492.4
570.6111,3246.3
570.6363,3468.6
570.6615,3358.1
570.6868,3577.0
570.7120,3293.3
570.7372,2944.1
570.7625,2966.8
570.7877,3378.8
570.8129,3287.4
570.8381,3497.1
570.8634,3370.6
570.8886,3793.6
570.9143,2061.5
570.9395,1740.7
570.9647,3650.9
570.9900,3022.8
571.0152,3550.5
571.0404,2926.4
571.0657,3309.6
571.0909,2504.4
571.1161,3235.1
571.1413,2840.4
571.1665,3345.3
571.1917,2671.2
571.2174,1020.1
571.2427,2844.9
571.2679,3349.6
571.2933,3673.7
571.3186,3413.3
571.3440,3198.8
571.3693,3339.1
571.3945,3388.4
571.4197,3209.6
571.4450,3153.5
571.4705,3441.1
571.4957,3189.6
571.5209,3291.5
571.5461,3558.7
571.5724,2521.8
571.5976,1492.7
571.6228,3431.9
571.6480,3396.7
571.6733,3610.4
571.6985,3444.0
571.7237,3403.6
571.7489,3645.8
571.7741,3455.1
571.7996,3059.0
571.8248,3331.6
571.8500,3267.9
571.8752,3154.3
571.9005,3210.3
571.9257,3527.1
571.9518,607.5
571.9771,2885.4
572.0023,3483.3
572.0275,3612.2
572.0527,3241.4
572.0779,3375.9
572.1031,3172.9
572.1284,3202.9
572.1536,3254.3
572.1788,3476.6
572.2041,2711.0
572.2293,3492.6
572.2545,2846.3
572.2797,474.7
572.3050,3248.0
572.3302,3474.1
572.3554,3329.7
572.3806,3301.7
572.4059,3404.5
572.4311,3671.7
572.4564,3248.9
572.4816,3357.3
572.5068,3380.2
572.5320,3328.2
572.5572,3444.4
572.5825,3311.7
572.6077,3511.5
572.6334,2171.4
572.6586,1539.4
572.6838,3230.3
572.7091,3001.1
572.7344,3313.2
572.7596,3531.3
572.7848,3421.2
572.8100,3226.8
572.8353,3357.2
572.8605,3447.5
572.8857,3526.9
572.9109,3416.0
572.9361,3324.2
572.9614,3421.7
572.9872,1632.5
573.0125,2590.5
573.0377,3634.5
573.0630,3322.5
573.0882,3227.9
573.1134,3109.6
573.1387,2874.4
573.1639,2725.0
573.1891,2881.6
573.2144,2702.5
573.2396,3195.2
573.2661,2082.3
573.2913,1380.1
573.3168,3436.2
573.3420,3545.8
573.3672,3493.1
573.3924,3533.8
573.4177,3405.7
573.4429,3402.8
573.4682,3630.9
573.4934,3449.4
573.5186,3358.1
573.5438,3465.9
573.5690,3225.7
573.5942,3530.5
573.6194,3199.3
573.6451,3005.9
573.6704,906.3
573.6956,3236.8
573.7208,3108.8
573.7460,2875.4
573.7712,3541.7
573.7964,3125.6
573.8217,3305.1
573.8468,3480.3
573.8721,3159.6
573.8973,3420.6
573.9225,3562.3
573.9477,3386.1
573.9729,3405.5
573.9991,1401.6
574.0243,2611.8
574.0496,3537.7
574.0748,3300.9
574.1000,3350.3
574.1253,3118.1
574.1509,3313.8
574.1761,3051.1
574.2013,2914.5
574.2266,3219.8
574.2518,3152.8
574.2770,3576.2
574.3022,3304.2
574.3274,3484.3
574.3537,976.1
574.3789,3096.9
574.4042,3312.0
574.4294,3202.1
574.4546,3322.0
574.4798,3406.2
574.5050,2935.6
574.5302,3502.1
574.5557,2797.3
574.5809,3496.6
574.6062,3116.2
574.6316,3297.0
574.6571,3580.2
574.6834,1354.3
574.7086,2556.5
574.7339,3690.3
574.7591,3304.5
574.7843,3152.7
574.8095,3393.3
574.8349,3074.8
574.8601,3290.7
574.8854,3022.7
574.9106,3355.2
574.9358,2984.7
574.9610,3352.5
574.9862,3403.5
575.0114,3517.0
575.0371,1027.3
575.0623,2825.7
575.0875,3245.5
575.1131,3062.2
575.1383,3362.8
575.1635,2930.7
575.1887,3051.9
575.2140,3102.2
575.2392,2886.2
575.2644,3132.5
575.2896,3053.9
575.3148,3098.1
575.3405,1237.7
575.3658,3046.7
575.3912,3456.3
575.4164,3336.1
575.4416,3612.0
575.4668,3124.7
575.4921,3343.7
575.5173,3175.5
575.5426,3386.9
575.5678,3374.1
575.5930,2955.8
575.6183,3154.4
575.6436,2927.5
575.6697,1359.0
575.6950,2404.5
575.7202,2673.7
575.7454,2936.5
575.7706,2973.9
575.7958,3264.7
575.8211,3319.6
575.8463,2987.4
575.8717,3442.4
575.8969,3059.1
575.9222,3290.4
575.9474,3623.5
575.9730,2596.9
575.9983,1578.3
576.0235,3379.1
576.0487,3710.3
576.0739,3306.9
576.0991,3409.3
576.1243,3330.2
576.1495,3256.3
576.1747,2915.4
576.2001,3282.8
576.2254,3159.2
576.2507,3087.1
576.2759,3602.7
576.3011,3450.3
576.3274,2006.5
576.3526,1868.1
576.3778,3498.7
576.4033,3235.5
576.4285,3490.4
576.4538,3287.5
576.4790,3265.5
576.5042,3439.9
576.5298,3202.7
576.5550,3387.2
576.5802,3335.6
576.6054,3567.2
576.6307,3351.8
576.6559,2805.7
576.6811,3377.4
576.7065,705.2
576.7317,2946.6
576.7573,3165.9
576.7825,2596.5
576.8078,2967.4
576.8330,3644.1
576.8582,3196.1
576.8835,2562.4
576.9087,3121.2
576.9339,3098.9
576.9591,3162.4
576.9853,2198.0
577.0106,1638.2
577.0358,3402.0
577.0610,3638.5
577.0862,3411.3
577.1114,3419.3
577.1369,3203.9
577.1621,3214.6
577.1874,3221.2
577.2126,3359.1
577.2378,3440.7
577.2631,3097.8
577.2883,3180.1
577.3134,3384.3
577.3387,3285.6
577.3643,1267.5
577.3895,2874.6
577.4147,3652.7
577.4400,3454.8
577.4652,3337.4
577.4904,3626.0
577.5157,3454.1
577.5411,3064.1
577.5663,3618.0
577.5915,3343.0
577.6168,3550.0
577.6420,3207.7
577.6672,3517.1
577.6924,3343.4
577.7176,3643.9
577.7438,2741.3
577.7690,1111.5
577.7945,3435.8
577.8198,3494.6
577.8451,3377.8
577.8703,3537.9
577.8955,3321.6
577.9208,3578.4
577.9460,3067.1
577.9712,3583.8
577.9964,3514.5
578.0216,3398.6
578.0469,3371.2
578.0721,3659.7
578.0973,3520.1
578.1225,3417.9
578.1477,3456.3
578.1729,214.7
578.1981,3722.0
578.2234,3478.3
578.2486,3675.0
578.2738,3421.6
578.2990,3555.7
578.3242,3385.6
578.3495,3655.9
578.3747,3458.6
578.3999,3532.3
578.4251,3258.5
578.4503,3512.6
578.4755,3340.7
578.5007,3475.1
578.5260,3421.5
578.5512,3232.4
578.5774,1928.6
578.6027,1758.5
578.6279,3416.7
578.6536,2908.7
578.6793,3344.3
578.7045,3029.5
578.7297,3292.5
578.7549,3322.3
578.7802,3087.8
578.8054,3088.4
578.8306,3378.8
578.8559,3402.0
578.8811,3494.4
578.9064,3278.2
578.9316,3269.4
578.9572,783.2
578.9824,3152.1
579.0077,3584.7
579.0329,3250.2
579.0581,3298.7
579.0833,2965.4
579.1086,3132.2
579.1338,3258.6
579.1590,3260.1
579.1842,2775.2
579.2094,3466.3
579.2347,3278.3
579.2603,2528.1
579.2856,1291.4
579.3108,3327.1
579.3360,3253.5
579.3612,3463.1
579.3869,3540.2
579.4121,3523.9
579.4377,3243.7
579.4629,3014.9
579.4882,2996.7
579.5134,3114.1
579.5386,2940.3
579.5638,2979.5
579.5890,3392.4
579.6154,1510.1
579.6406,2499.0
579.6659,3243.3
579.6911,3522.2
579.7163,2777.1
579.7419,3067.0
579.7671,3330.2
579.7923,3091.8
579.8175,3242.6
579.8428,3186.2
579.8680,3226.4
579.8932,2914.1
579.9188,3219.7
579.9440,282.4
579.9692,3327.4
579.9944,3478.1
580.0196,3512.0
580.0449,3047.4
580.0701,3529.0
580.0953,3333.9
580.1206,3126.2
580.1458,3291.0
580.1710,3059.0
580.1962,3409.3
580.2215,3180.4
580.2467,3336.9
580.2719,3446.4
580.2982,1249.8
580.3234,2706.0
580.3487,3354.4
580.3739,3206.6
580.3991,3035.1
580.4244,3385.2
580.4496,3364.1
580.4748,3389.8
580.5001,3697.1
580.5253,3383.0
580.5505,3270.1
580.5761,3037.7
580.6014,3399.9
580.6271,1808.1
580.6523,1875.8
580.6775,3429.6
580.7028,3143.3
580.7282,3311.0
580.7534,3454.1
580.7786,3389.5
580.8038,3361.1
580.8290,3054.6
580.8542,3249.8
580.8795,3480.3
580.9047,3287.6
580.9299,3417.4
580.9551,3264.1
580.9808,1215.2
581.0060,2817.7
581.0312,3313.8
581.0564,3405.1
581.0816,3371.0
581.1069,3387.1
581.1321,3620.8
581.1573,3299.1
581.1826,3138.1
581.2078,3370.5
581.2330,3345.9
581.2582,3566.4
581.2835,3291.3
581.3087,3344.0
581.3349,963.1
581.3601,2985.7
581.3853,3531.0
581.4106,3783.2
581.4358,3451.3
581.4610,3578.5
581.4862,3205.3
581.5114,3252.4
581.5366,3303.1
581.5620,3463.5
581.5872,2954.7
581.6124,3456.9
581.6376,2911.4
581.6628,3249.3
581.6889,3024.1
581.7141,915.5
581.7394,3436.9
581.7650,3534.8
581.7902,3552.9
581.8154,3492.9
581.8409,2887.2
581.8665,3333.6
581.8917,3093.2
581.9169,3212.6
581.9422,2960.3
581.9673,3160.6
581.9925,3314.9
582.0178,3076.8
582.0445,494.4
582.0697,3591.2
582.0949,3402.2
582.1201,3343.8
582.1453,3220.0
582.1705,3233.4
582.1957,3526.7
582.2209,3272.4
582.2461,3305.9
582.2714,3267.0
582.2966,3338.0
582.3222,3086.4
582.3474,3565.7
582.3727,3473.5
582.3989,1883.6
582.4242,2270.9
582.4494,3240.6
582.4746,3025.6
582.4998,3232.9
582.5250,3365.8
582.5502,2925.6
582.5755,3088.8
582.6007,3470.2
582.6259,3395.3
582.6512,3378.1
582.6764,3609.4
582.7016,3381.8
582.7273,2634.8
582.7525,1423.2
582.7777,3286.7
582.8030,3222.1
582.8282,3407.1
582.8534,3103.4
582.8787,3047.4
582.9039,2836.3
582.9291,2952.1
582.9543,3183.1
582.9795,2660.2
583.0048,3122.9
583.0304,1594.3
583.0556,1668.4
583.0809,3217.2
583.1061,3085.5
583.1313,3120.9
583.1565,2993.7
583.1817,3028.6
583.2069,3061.7
583.2321,3285.0
583.2574,3157.4
583.2826,3315.6
583.3078,3322.2
583.3333,3188.8
583.3595,2134.5
583.3847,1846.7
583.4099,3473.9
583.4352,3092.0
583.4604,3129.4
583.4856,3282.3
583.5109,3200.1
583.5361,2808.1
583.5613,3456.3
583.5866,3306.5
583.6118,3114.9
583.6370,3393.5
583.6623,3584.6
583.6875,3482.6
583.7131,781.8
583.7383,2849.1
583.7635,3381.4
583.7888,3293.6
583.8140,3266.6
583.8392,3328.4
583.8644,2996.2
583.8897,3014.5
583.9149,2956.8
583.9402,3344.7
583.9654,3322.1
583.9905,3519.7
584.0157,3370.0
584.0420,2469.8
584.0672,1444.3
584.0925,3484.6
584.1177,3405.5
584.1429,3359.1
584.1681,3565.2
584.1934,3193.9
584.2186,3354.8
584.2438,3282.4
584.2691,3256.4
584.2943,3378.8
584.3195,3260.2
584.3447,3394.2
584.3699,2979.0
584.3956,701.5
584.4209,2876.9
584.4461,2878.1
584.4713,3261.4
584.4965,2995.9
584.5218,3169.5
584.5470,2809.7
584.5722,3292.5
584.5975,3134.9
584.6227,2910.1
584.6479,3339.3
584.6731,3671.9
584.6983,557.2
584.7235,3332.3
584.7488,3421.1
584.7739,3660.5
584.7992,3305.4
584.8244,3383.9
584.8496,3354.2
584.8749,3207.5
584.9001,3337.4
584.9253,3380.6
584.9505,3171.4
584.9760,3313.5
585.0012,3554.4
585.0264,3352.7
585.0527,949.6
585.0780,2998.2
585.1032,3737.8
585.1284,3451.7
585.1536,3406.0
585.1789,3258.3
585.2041,3363.9
585.2295,3313.5
585.2549,3141.8
585.2802,3531.6
585.3054,3263.6
585.3306,3390.9
585.3559,3262.4
585.3811,3547.4
585.4073,3075.5
585.4325,996.0
585.4577,3687.1
585.4830,3492.2
585.5081,3335.2
585.5333,3441.8
585.5585,3803.1
585.5838,3481.9
585.6091,3319.1
585.6343,3514.8
585.6595,3264.9
585.6847,3205.9
585.7099,3552.9
585.7351,3384.9
585.7603,3294.6
585.7864,1455.5
585.8116,2068.1
585.8369,3338.0
585.8621,3259.7
585.8874,3431.9
585.9126,3080.1
585.9379,3463.6
585.9631,3313.9
585.9883,3453.8
586.0135,3299.7
586.0388,3329.1
586.0640,3069.6
586.0892,3138.9
586.1154,1985.2
586.1408,1799.9
586.1659,3361.7
586.1912,2939.1
586.2164,3265.0
586.2416,2797.7
586.2669,3117.0
586.2921,2586.4
586.3174,3166.5
586.3426,3027.3
586.3678,2846.9
586.3930,3314.9
586.4199,444.6
586.4457,3420.6
586.4709,3538.3
586.4962,3378.9
586.5214,3526.7
586.5466,3324.7
586.5718,3530.6
586.5970,3240.1
586.6223,3338.7
586.6475,3260.9
586.6727,3430.9
586.6980,3240.7
586.7236,2924.3
586.7489,3506.5
586.7746,941.5
586.7998,2902.0
586.8250,3529.1
586.8502,3281.9
586.8754,3235.2
586.9007,2637.1
586.9259,3262.6
586.9511,2696.2
586.9764,3189.2
587.0016,3189.7
587.0268,3221.1
587.0520,3449.3
587.0777,1909.9
587.1029,1926.1
587.1285,2941.8
587.1537,3195.4
587.1789,3284.6
587.2042,3181.0
587.2297,3480.2
587.2549,3443.3
587.2802,3005.7
587.3054,3117.2
587.3310,2750.4
587.3562,2964.4
587.3824,2896.2
587.4076,643.3
587.4331,3440.9
587.4584,3440.2
587.4836,3315.8
587.5088,3226.9
587.5341,3430.1
587.5593,3003.0
587.5845,3327.6
587.6098,3149.6
587.6350,3215.0
587.6602,3308.9
587.6854,3273.3
587.7107,3219.4
587.7359,590.0
587.7611,3059.4
587.7863,2904.0
587.8116,3293.8
587.8368,3098.3
587.8620,3010.7
587.8873,3247.7
587.9125,2951.4
587.9377,3256.0
587.9629,3371.9
587.9882,3515.9
588.0134,3413.1
588.0386,3379.4
588.0647,1680.0
588.0899,2393.5
588.1151,3605.4
588.1403,3458.9
588.1655,3311.2
588.1907,3633.4
588.2160,3382.7
588.2412,3176.5
588.2664,3432.1
588.2916,3260.2
588.3169,3297.6
588.3427,3448.4
588.3679,3562.5
588.3931,3474.7
588.4183,3505.5
588.4446,1636.1
588.4698,2374.6
588.4951,3468.4
588.5204,3502.1
588.5456,3654.1
588.5709,3429.7
588.5961,3187.3
588.6213,3386.7
588.6466,3261.6
588.6718,3372.7
588.6971,3262.8
588.7223,3114.5
588.7477,3298.5
588.7729,3414.1
588.7982,3403.8
588.8239,1139.3
588.8491,2728.0
588.8744,3422.2
588.8998,2690.5
588.9251,3133.0
588.9506,2949.8
588.9759,2823.4
589.0011,3270.8
589.0263,3031.4
589.0519,3283.6
589.0775,3531.9
589.1028,3545.2
589.1279,240.7
589.1532,3621.8
589.1784,3208.3
589.2036,3712.0
589.2289,3438.2
589.2541,3515.9
589.2793,3680.8
589.3045,3444.8
589.3298,3234.1
589.3550,3512.2
589.3802,3144.5
589.4054,3234.5
589.4307,3413.6
589.4559,3355.6
589.4811,3849.5
589.5069,2941.3
589.5321,901.8
589.5573,3650.1
589.5826,3363.7
589.6080,3472.4
